,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,drone_error_x,drone_error_y,mode,AUX2,AUX3,Battery,time step
134,1000,1500,1500,1500,-4.1,2.9,44,136.0,-1000.0,-1000.0,-1000.0,-1413.9981707976485,24.68142987965416,Controller Default,1500,1000,3.8,10.539515256881714
135,1000,1500,1500,1500,-1.8,1.8,46,134.0,-1000.0,-1000.0,-1000.0,-1413.9981707976485,-24.681429879654047,Controller Default,1500,1000,3.8,10.587270975112915
136,1000,1500,1500,1500,-0.7,1.9,46,134.0,-1000.0,-1000.0,-1000.0,-1413.9981707976485,-24.681429879654047,Controller Default,1500,1000,3.8,10.64841103553772
137,1000,1500,1500,1500,-0.5,2.2,46,134.0,-1000.0,-1000.0,-1000.0,-1413.9981707976485,-24.681429879654047,Controller Default,1500,1000,3.8,10.69865345954895
138,1000,1500,1500,1500,-0.7,2.0,47,133.0,-1000.0,-1000.0,-1000.0,-1413.352061681669,-49.355341556672215,Controller Default,1500,1000,3.8,10.744674444198608
139,1000,1500,1500,1500,-2.3,0.8,48,132.0,-1000.0,-1000.0,-1000.0,-1412.2754318362524,-74.01421911853595,Controller Default,1500,1000,3.8,10.807441473007202
140,1000,1500,1500,1500,-2.7,0.2,49,131.0,-1000.0,-1000.0,-1000.0,-1410.7686092132794,-98.65055123226466,Controller Default,1500,1000,3.8,10.862039566040039
141,1000,1500,1500,1500,-2.2,0.9,50,130.0,-1000.0,-1000.0,-1000.0,-1408.8320528055174,-123.25683343243873,Controller Default,1500,1000,3.8,10.926026105880737
142,1000,1500,1500,1500,-1.9,2.4,51,129.0,-1000.0,-1000.0,-1000.0,-1406.4663525068083,-147.82557040713368,Controller Default,1500,1000,3.8,10.983597993850708
143,1000,1500,1500,1500,-2.5,3.3,51,129.0,-1000.0,-1000.0,-1000.0,-1406.4663525068083,-147.82557040713368,Controller Default,1500,1000,3.8,11.049767017364502
144,1000,1500,1500,1500,-3.5,4.0,52,128.0,-1000.0,-1000.0,-1000.0,-1403.6722289323802,-172.34927828106368,Controller Default,1500,1000,3.8,11.108786821365356
145,1000,1500,1500,1500,-4.9,4.3,53,127.0,-1000.0,-1000.0,-1000.0,-1400.4505331993412,-196.82048689524436,Controller Default,1500,1000,3.8,11.178332805633545
146,1000,1500,1500,1500,-5.7,5.4,54,126.0,-1000.0,-1000.0,-1000.0,-1396.8022466674206,-221.2317420824744,Controller Default,1500,1000,3.8,11.237346887588501
147,1000,1500,1500,1500,-6.9,6.9,54,126.0,-1000.0,-1000.0,-1000.0,-1396.8022466674206,-221.2317420824744,Controller Default,1500,1000,3.8,11.295863389968872
