,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,estimated_x,estimated_y,drone_error_x,drone_error_y,mode,AUX2,AUX3,Battery,time step
783,1750,1489,1482,1500,22.0,7.0,22,168.0,53.96621895570378,-61.33790407421377,247.54505394058086,55.73065994204339,-61.822645541491134,40.03406024490956,71.2177315343543,Controller Detection,1500,1500,4.1,116.27437591552734
784,1750,1489,1482,1500,20.5,8.6,21,169.0,54.33558791464097,-61.97466507989317,251.81185893246612,55.73065994204339,-61.822645541491134,41.511966542929684,71.20373487067441,Controller Detection,1500,1500,4.1,116.40537023544312
785,1750,1489,1482,1500,18.0,8.2,19,171.0,52.91369210463352,-60.93324436981945,249.64215107539556,55.73065994204339,-61.822645541491134,42.73017726342914,68.46058013639683,Controller Detection,1500,1500,4.1,116.53737282752991
786,1750,1488,1483,1500,16.7,14.1,17,173.0,51.82311313231661,-60.43874457718577,248.91892301662716,55.73065994204339,-61.822645541491134,44.071201387700654,66.30389211076466,Controller Detection,1500,1500,4.1,116.64637088775635
787,1750,1489,1483,1500,13.9,17.7,17,173.0,-1000.0,-1000.0,-1000.0,50.78250311632703,-59.96690214286288,43.0958510486324,65.70874825900692,Controller Memory,1500,1500,4.1,116.75037479400635
788,1750,1489,1483,1500,11.1,17.4,18,172.0,49.73365096964817,-60.46459490116661,249.29872699232826,50.78250311632703,-59.96690214286288,40.83460132649131,66.79774404753118,Controller Detection,1500,1500,4.1,116.85636925697327
789,1750,1490,1483,1500,8.4,19.8,20,170.0,48.74491061508059,-60.154196582631585,246.18412958709618,50.78250311632703,-59.96690214286288,37.55869927802618,67.7047840696422,Controller Detection,1500,1500,4.1,116.9683928489685
790,1750,1490,1483,1500,4.9,21.5,20,170.0,-1000.0,-1000.0,-1000.0,47.47392132672741,-59.75519098307416,36.37630576810255,67.09113528794605,Controller Memory,1500,1500,4.1,117.11239504814148
791,1750,1491,1483,1500,4.8,26.4,20,170.0,-1000.0,-1000.0,-1000.0,46.141374212565815,-59.33686034480931,35.1366453918191,66.44776565403079,Controller Memory,1500,1500,4.1,117.26337170600891
792,1750,1491,1483,1500,5.5,28.6,20,170.0,-1000.0,-1000.0,-1000.0,45.17047432725622,-59.032062739984376,34.23342320600264,65.97900361391861,Controller Memory,1500,1500,4.1,117.37337398529053
793,1750,1491,1483,1500,9.5,31.7,19,171.0,-1000.0,-1000.0,-1000.0,44.17303258788306,-58.71893276879645,34.44352442036119,64.9061899900202,Controller Memory,1500,1500,4.1,117.48638343811035
794,1750,1491,1483,1500,7.5,26.9,19,171.0,-1000.0,-1000.0,-1000.0,43.17568554314503,-58.405832525388305,33.507436041827944,64.44092507876542,Controller Memory,1500,1500,4.1,117.59938216209412
795,1750,1492,1483,1500,4.9,29.3,21,169.0,-1000.0,-1000.0,-1000.0,42.24896596593537,-58.11490458137294,30.383886905141807,65.10865285220083,Controller Memory,1500,1500,4.1,117.7043788433075
796,1750,1493,1483,1500,-0.2,26.9,25,165.0,-1000.0,-1000.0,-1000.0,41.0839883737698,-57.74917956158518,24.737497907600563,66.4147426254421,Controller Memory,1500,1500,4.1,117.83636999130249
797,1750,1494,1483,1500,-1.0,28.3,25,165.0,-1000.0,-1000.0,-1000.0,39.74231900975761,-57.32798514720176,23.550557954693595,65.66065047906352,Controller Memory,1500,1500,4.1,117.98838019371033
798,1750,1494,1483,1500,-3.3,28.7,26,164.0,-1000.0,-1000.0,-1000.0,38.250760664290276,-56.85973562113439,21.096323888023285,65.20042442126996,Controller Memory,1500,1500,4.1,118.15737271308899
799,1750,1494,1483,1500,-3.3,28.8,26,164.0,-1000.0,-1000.0,-1000.0,37.226905434692284,-56.53831358124051,20.20072699480226,64.60924097786382,Controller Memory,1500,1500,4.1,118.2733747959137
800,1750,1500,1486,1500,-14.5,36.7,35,155.0,-1000.0,-1000.0,-1000.0,19.430698553495652,-50.951495296028696,-3.9228389685021945,54.3895049950379,Controller Memory,1500,1500,4.1,120.28967261314392
801,1750,1500,1486,1500,-13.5,36.5,32,158.0,-1000.0,-1000.0,-1000.0,18.583394105954188,-50.685498389369464,-1.7568989091370817,53.95623772743111,Controller Memory,1500,1500,4.1,120.38567161560059
802,1750,1500,1486,1500,-12.8,36.2,31,159.0,-1000.0,-1000.0,-1000.0,17.700760142209347,-50.408410378383884,-1.539675464250994,53.40369037765434,Controller Memory,1500,1500,4.1,120.48567342758179
803,1750,1500,1486,1500,-12.6,35.9,30,160.0,-1000.0,-1000.0,-1000.0,16.65049563103696,-50.078697591018695,-1.4815754507296042,52.75338748702,Controller Memory,1500,1500,4.1,120.60466766357422
804,1750,1500,1487,1500,-13.3,35.5,31,159.0,-1000.0,-1000.0,-1000.0,15.387921539258755,-49.6823338001575,-3.438693739060941,51.89699226831551,Controller Memory,1500,1500,4.1,120.74771642684937
805,1750,1501,1487,1500,-13.9,35.0,31,159.0,-1000.0,-1000.0,-1000.0,14.178542684844608,-49.3026697547407,-4.4316867402895035,51.10914272658979,Controller Memory,1500,1500,4.1,120.8847382068634
806,1750,1501,1487,1500,-14.9,35.1,32,158.0,-1000.0,-1000.0,-1000.0,13.031325597578459,-48.94252034520456,-6.251756122028418,50.26033515568261,Controller Memory,1500,1500,4.1,121.01471710205078
807,1750,1501,1487,1500,-15.2,35.1,31,159.0,-1000.0,-1000.0,-1000.0,12.139859780864079,-48.662659723291725,-6.105602112621407,49.781043276394605,Controller Memory,1500,1500,4.1,121.11571955680847
808,1750,1501,1487,1500,-15.3,35.1,31,159.0,-1000.0,-1000.0,-1000.0,11.107193741548798,-48.33847167864386,-6.953500309206991,49.10831325233248,Controller Memory,1500,1500,4.1,121.23271989822388
809,1750,1501,1487,1500,-14.8,35.4,31,159.0,-1000.0,-1000.0,-1000.0,10.127190545315635,-48.03081624325631,-7.758158263568664,48.46989042376727,Controller Memory,1500,1500,4.1,121.34471821784973
810,1750,1501,1488,1500,-14.1,35.3,30,160.0,-1000.0,-1000.0,-1000.0,9.041863767243456,-47.69009624996548,-7.8144008943979895,47.906531072266056,Controller Memory,1500,1500,4.1,121.46672034263611
811,1750,1502,1488,1500,-14.6,35.3,30,160.0,-1000.0,-1000.0,-1000.0,7.6032186795600225,-47.23845794662049,-9.011815669982592,46.99008429226425,Controller Memory,1500,1500,4.1,121.62971782684326
812,1750,1502,1488,1500,-14.6,34.8,30,160.0,-1000.0,-1000.0,-1000.0,6.527323487146525,-46.9006988401955,-9.907306025043567,46.30471672444078,Controller Memory,1500,1500,4.1,121.75161600112915
813,1750,1502,1488,1500,-14.7,34.8,30,160.0,-1000.0,-1000.0,-1000.0,5.61821500774532,-46.61529960260144,-10.663976266483818,45.72559575447234,Controller Memory,1500,1500,4.1,121.85461735725403
814,1750,1502,1488,1500,-15.0,35.0,30,160.0,-1000.0,-1000.0,-1000.0,4.735570522374353,-46.338208288529216,-11.398619965211012,45.16333289796261,Controller Memory,1500,1500,4.1,121.95462036132812
815,1750,1503,1488,1500,-18.6,36.0,32,158.0,-1000.0,-1000.0,-1000.0,3.8883102656626107,-46.07222525483389,-13.653780853935213,44.17401006301016,Controller Memory,1500,1500,4.1,122.05061435699463
816,1750,1504,1489,1500,-21.3,38.9,34,156.0,-1000.0,-1000.0,-1000.0,2.520252663328286,-45.64274669915245,-16.262212200477116,42.72180302932752,Controller Memory,1500,1500,4.1,122.2056143283844
817,1750,1504,1489,1500,-20.1,38.4,33,157.0,-1000.0,-1000.0,-1000.0,1.3904972667796116,-45.2880790922073,-16.41550276802666,42.231207174124854,Controller Memory,1500,1500,4.1,122.33361482620239
818,1750,1504,1489,1500,-18.9,37.9,32,158.0,-1000.0,-1000.0,-1000.0,0.4018957976768931,-44.97772437441594,-16.476320812675542,41.85317267078943,Controller Memory,1500,1500,4.1,122.44562268257141
819,1750,1504,1489,1500,-17.7,37.0,31,159.0,-1000.0,-1000.0,-1000.0,-0.5512751476116549,-44.6784924705827,-16.525999422882453,41.513406711653744,Controller Memory,1500,1500,4.1,122.5536162853241
820,1750,1504,1489,1500,-17.4,36.3,31,159.0,-1000.0,-1000.0,-1000.0,-1.416266448669667,-44.40694307527835,-17.236223770645076,40.94990835243576,Controller Memory,1500,1500,4.1,122.65161919593811
821,1750,1504,1489,1500,-17.5,35.3,30,160.0,-1000.0,-1000.0,-1000.0,-2.5901285019354106,-44.03842892913012,-17.49595441433433,40.49671057424439,Controller Memory,1500,1500,4.1,122.78461694717407
822,1750,1504,1490,1500,-17.5,33.4,29,161.0,-1000.0,-1000.0,-1000.0,-4.6995377767298905,-43.37621554927394,-18.565414708341763,39.482997700266786,Controller Memory,1500,1500,4.1,123.02361154556274
823,1750,1504,1490,1500,-16.9,31.0,28,162.0,-1000.0,-1000.0,-1000.0,-5.723376171726088,-43.05479879431867,-18.747918720166975,39.17892644884951,Controller Memory,1500,1500,4.1,123.13961172103882
824,1750,1506,1491,1500,-15.0,29.1,29,161.0,-1000.0,-1000.0,-1000.0,-13.381954194736181,-40.650517700976096,-25.88740029457702,34.07908146379127,Controller Memory,1500,1500,4.1,124.00732326507568
825,1750,1506,1491,1500,-15.2,29.2,29,161.0,-1000.0,-1000.0,-1000.0,-14.68825616469094,-40.24042628203094,-26.989020366086535,33.266042087962816,Controller Memory,1500,1500,4.1,124.15532636642456
826,1750,1506,1491,1500,-16.4,28.7,29,161.0,-1000.0,-1000.0,-1000.0,-15.809501670029512,-39.888430211561804,-27.934580108152588,32.568181434929826,Controller Memory,1500,1500,4.1,124.28236269950867
827,1750,1507,1492,1500,-17.0,28.9,30,160.0,-1000.0,-1000.0,-1000.0,-16.66528233957748,-39.61977233830382,-29.21100305149172,31.53054544917672,Controller Memory,1500,1500,4.1,124.37932205200195
828,1750,1507,1492,1500,-16.9,29.4,31,159.0,-1000.0,-1000.0,-1000.0,-17.636165390285278,-39.314980018417515,-30.55400758245245,30.383459384564862,Controller Memory,1500,1500,4.1,124.48932242393494
829,1750,1507,1492,1500,-16.6,29.5,32,158.0,-1000.0,-1000.0,-1000.0,-18.704150424177804,-38.97970417252995,-31.944240479117653,29.134654291419366,Controller Memory,1500,1500,4.1,124.61132383346558
830,1000,1508,1492,1500,-15.5,29.2,32,158.0,-1000.0,-1000.0,-1000.0,-19.895648827154695,-38.605653392552476,-32.90885667264801,28.341497289636465,Controller Default,1500,1500,4.1,124.7453203201294
831,1000,1508,1492,1500,-15.2,29.4,31,159.0,-1000.0,-1000.0,-1000.0,-21.069622409657363,-38.23710423368585,-33.373139716118835,28.146734697859777,Controller Default,1500,1500,4.1,124.87833070755005
832,1000,1508,1492,1500,-14.9,29.2,29,161.0,-1000.0,-1000.0,-1000.0,-22.331720923934718,-37.84088974234087,-33.43484559511088,28.508767001531233,Controller Default,1500,1500,4.1,125.02132558822632
833,1000,1508,1492,1500,-14.6,28.6,28,162.0,-1000.0,-1000.0,-1000.0,-23.223110984940995,-37.56105290265185,-33.69349470440957,28.54634816537174,Controller Default,1500,1500,4.1,125.12231945991516
834,1000,1508,1492,1500,-14.4,28.2,28,162.0,-1000.0,-1000.0,-1000.0,-24.079304102233074,-37.29226554839751,-34.42472288747959,28.026137976900298,Controller Default,1500,1500,4.1,125.21932554244995
835,1000,1508,1493,1500,-14.3,28.0,28,162.0,-1000.0,-1000.0,-1000.0,-24.944286985990182,-37.02071879556247,-35.1634579341672,27.500587257213354,Controller Default,1500,1500,4.1,125.31732749938965
836,1000,1509,1493,1500,-14.4,27.7,28,162.0,-1000.0,-1000.0,-1000.0,-26.118212169012672,-36.6521848308944,-36.166043871036905,26.787327796961023,Controller Default,1500,1500,4.1,125.45033240318298
837,1000,1509,1493,1500,-14.6,26.0,28,162.0,-1000.0,-1000.0,-1000.0,-27.406808346523853,-36.24765184615032,-37.2665640954608,26.004395948026286,Controller Default,1500,1500,4.1,125.5963294506073
838,1000,1509,1493,1500,-14.5,25.6,28,162.0,-1000.0,-1000.0,-1000.0,-28.38586670073098,-35.94029302794321,-38.1027248248657,25.409534671194876,Controller Default,1500,1500,4.1,125.70725607872009
839,1000,1509,1493,1500,-14.3,25.1,28,162.0,-1000.0,-1000.0,-1000.0,-29.330235253603128,-35.643824486394635,-38.90925887322292,24.835750401087804,Controller Default,1500,1500,4.1,125.8142523765564
840,1000,1509,1493,1500,-14.9,25.4,28,162.0,-1000.0,-1000.0,-1000.0,-30.239417384387217,-35.358402127194076,-39.68574210363667,24.283344877079465,Controller Default,1500,1500,4.1,125.91726207733154
841,1000,1510,1494,1500,-18.9,26.7,28,162.0,-1000.0,-1000.0,-1000.0,-31.42221861120897,-34.98708167863485,-40.69590858892367,23.564692464788124,Controller Default,1500,1500,4.1,126.05127263069153
842,1000,1510,1494,1500,-19.3,27.0,28,162.0,-1000.0,-1000.0,-1000.0,-32.66664710657157,-34.59641439099637,-41.75870758747499,22.808596241824702,Controller Default,1500,1500,4.1,126.19226551055908
843,1000,1510,1494,1500,-19.7,27.6,29,161.0,-1000.0,-1000.0,-1000.0,-33.58446749240448,-34.30828019766277,-42.92442133223192,21.505083123827838,Controller Default,1500,1500,4.1,126.29625391960144
844,1000,1511,1495,1500,-20.9,29.7,31,159.0,-1000.0,-1000.0,-1000.0,-34.484723075583894,-34.02566017716924,-44.387968546158824,19.407470840816018,Controller Default,1500,1500,4.1,126.39825224876404
845,1000,1511,1495,1500,-21.4,32.8,32,158.0,-1000.0,-1000.0,-1000.0,-35.58804814730593,-33.67928992386868,-45.613147724774834,17.895376367901182,Controller Default,1500,1500,4.1,126.52325820922852
846,1000,1512,1496,1500,-21.7,32.2,32,158.0,-1000.0,-1000.0,-1000.0,-41.9089445026053,-31.69495137507222,-50.730434467849946,13.687680252468862,Controller Default,1500,1500,4.1,127.23941135406494
847,1000,1512,1496,1500,-21.5,32.1,31,159.0,-1000.0,-1000.0,-1000.0,-42.81810138148669,-31.4095369432796,-51.23031270005924,13.978693700080413,Controller Default,1500,1500,4.1,127.34241819381714
848,1000,1513,1496,1500,-20.2,31.7,31,159.0,-1000.0,-1000.0,-1000.0,-44.009742878578884,-31.035441241323806,-52.20874196750272,13.20239915519173,Controller Default,1500,1500,4.1,127.47743034362793
849,1000,1513,1496,1500,-20.1,31.3,30,160.0,-1000.0,-1000.0,-1000.0,-45.20998475286586,-30.658645596346872,-52.96936341914492,13.346977565251052,Controller Default,1500,1500,4.1,127.61441397666931
850,1000,1513,1496,1500,-20.2,30.7,30,160.0,-1000.0,-1000.0,-1000.0,-46.3132845726852,-30.31228327045425,-53.88766322599916,12.64415268098572,Controller Default,1500,1500,4.1,127.73842000961304
851,1000,1513,1497,1500,-21.6,29.6,30,160.0,-1000.0,-1000.0,-1000.0,-47.34585381304013,-29.988125614203497,-54.74709247356021,11.98638464385576,Controller Default,1500,1500,4.1,127.8554093837738
852,1000,1513,1497,1500,-22.2,29.6,31,159.0,-1000.0,-1000.0,-1000.0,-48.60798178787062,-29.59190187421592,-55.984249566496956,10.20687760773935,Controller Default,1500,1500,4.1,127.99840760231018
853,1000,1514,1497,1500,-22.2,29.6,31,159.0,-1000.0,-1000.0,-1000.0,-49.578963741863994,-29.287078505315183,-56.781500387540724,9.574331665096594,Controller Default,1500,1500,4.1,128.10841917991638
854,1000,1514,1497,1500,-22.4,29.5,31,159.0,-1000.0,-1000.0,-1000.0,-50.73516419351588,-28.924108920404144,-57.73082983241827,8.821125180087996,Controller Default,1500,1500,4.1,128.23941588401794
855,1000,1514,1497,1500,-22.5,29.4,31,159.0,-1000.0,-1000.0,-1000.0,-51.96199632134661,-28.538965714865665,-58.738153312708825,8.021905707911888,Controller Default,1500,1500,4.1,128.37841510772705
856,1000,1514,1498,1500,-22.5,29.3,31,159.0,-1000.0,-1000.0,-1000.0,-53.06527720223891,-28.192609334528996,-59.644031722205284,7.303173663579248,Controller Default,1500,1500,4.1,128.50341606140137
857,1000,1515,1498,1500,-22.6,29.2,30,160.0,-1000.0,-1000.0,-1000.0,-54.027338921603295,-27.89058632248331,-60.30823403678259,7.730139955158698,Controller Default,1500,1500,4.1,128.61241698265076
858,1000,1515,1498,1500,-22.5,29.1,30,160.0,-1000.0,-1000.0,-1000.0,-55.148235108954516,-27.538699914490678,-61.24117967300759,7.016105819562107,Controller Default,1500,1500,4.1,128.73941373825073
859,1000,1515,1498,1500,-22.4,29.0,30,160.0,-1000.0,-1000.0,-1000.0,-56.207434585032466,-27.206182145949143,-62.122773829763446,6.341373769564775,Controller Default,1500,1500,4.1,128.85942029953003
860,1000,1515,1498,1500,-22.1,28.9,29,161.0,-1000.0,-1000.0,-1000.0,-57.36357401125283,-26.843231718940622,-62.977626200807066,6.705021295465016,Controller Default,1500,1500,4.1,128.9904100894928
861,1000,1515,1498,1500,-22.1,28.8,29,161.0,-1000.0,-1000.0,-1000.0,-58.38754287441298,-26.521774005711002,-63.841151387328125,6.067705403336092,Controller Default,1500,1500,4.1,129.10642504692078
862,1000,1516,1498,1500,-22.1,28.7,29,161.0,-1000.0,-1000.0,-1000.0,-59.34948885588998,-26.219787327618377,-64.65237193608048,5.468992411739038,Controller Default,1500,1500,4.1,129.21641564369202
863,1000,1516,1498,1500,-22.2,28.7,28,162.0,-1000.0,-1000.0,-1000.0,-60.514613750821304,-25.854016064617632,-65.54214807561264,5.88858639361451,Controller Default,1500,1500,4.1,129.34742069244385
864,1000,1516,1498,1500,-22.3,28.6,28,162.0,-1000.0,-1000.0,-1000.0,-61.42367383074234,-25.568632021222122,-66.3185270689927,5.336255025893106,Controller Default,1500,1500,4.1,129.4504165649414
865,1000,1516,1498,1500,-22.3,28.5,28,162.0,-1000.0,-1000.0,-1000.0,-62.57102559482289,-25.208440332176963,-67.29841808755667,4.639141179284383,Controller Default,1500,1500,4.1,129.58041071891785
866,1000,1517,1498,1500,-22.3,28.5,28,162.0,-1000.0,-1000.0,-1000.0,-63.48900590937291,-24.920255931926405,-68.08241537034897,4.081390009833864,Controller Default,1500,1500,4.1,129.68441724777222
867,1000,1517,1499,1500,-22.3,28.4,28,162.0,-1000.0,-1000.0,-1000.0,-64.69072712429309,-24.542995872967616,-69.10874039305178,3.351242094511967,Controller Default,1500,1500,4.1,129.8205714225769
868,1000,1517,1499,1500,-22.3,28.4,28,162.0,-1000.0,-1000.0,-1000.0,-65.6792107511832,-24.232678149746647,-69.95295073752567,2.750654162350358,Controller Default,1500,1500,4.1,129.9325659275055
869,1000,1517,1499,1500,-22.2,28.4,28,162.0,-1000.0,-1000.0,-1000.0,-66.7913760931757,-23.883532643049513,-70.9027909381462,2.0749190618403723,Controller Default,1500,1500,4.1,130.05857348442078
870,1000,1517,1499,1500,-22.1,28.3,28,162.0,-1000.0,-1000.0,-1000.0,-67.82400425463692,-23.55935648951357,-71.78470273940006,1.4475095678308385,Controller Default,1500,1500,4.1,130.17556953430176
871,1000,1518,1499,1500,-22.1,28.4,28,162.0,-1000.0,-1000.0,-1000.0,-68.92148140655854,-23.214822091768603,-72.72199855217023,0.7806987928856692,Controller Default,1500,1500,4.1,130.2999129295349
872,1000,1518,1499,1500,-22.1,28.4,28,162.0,-1000.0,-1000.0,-1000.0,-70.02472230527158,-22.868478263161172,-73.66421686899801,0.11038605121813916,Controller Default,1500,1500,4.1,130.42490935325623
873,1000,1518,1499,1500,-22.1,28.2,27,163.0,-1000.0,-1000.0,-1000.0,-71.05744095271749,-22.5442737030801,-74.54387646395179,0.7840110174066552,Controller Default,1500,1500,4.1,130.5419156551361
874,1000,1518,1499,1500,-22.1,28.2,27,163.0,-1000.0,-1000.0,-1000.0,-72.28420363781578,-22.159152297913465,-75.60443685239548,0.05704688849020556,Controller Default,1500,1500,4.1,130.6809070110321
875,1000,1519,1500,1500,-21.9,28.2,27,163.0,-1000.0,-1000.0,-1000.0,-73.39627428517315,-21.810036518996107,-76.56584372600256,-0.6019521822101943,Controller Default,1500,1500,4.1,130.80690383911133
876,1000,1519,1500,1500,-22.0,28.4,27,163.0,-1000.0,-1000.0,-1000.0,-74.55250840602864,-21.44705636420781,-77.56543078814742,-1.2871219715275544,Controller Default,1500,1500,4.1,130.93790435791016
877,1000,1519,1500,1500,-22.1,28.4,27,163.0,-1000.0,-1000.0,-1000.0,-75.63810664205485,-21.10625115128161,-78.50395174324275,-1.930433824416859,Controller Default,1500,1500,4.1,131.06090188026428
878,1000,1519,1500,1500,-21.4,28.3,27,163.0,-1000.0,-1000.0,-1000.0,-76.59137438630373,-20.806988859051266,-79.32807039423548,-2.49532829320038,Controller Default,1500,1500,4.1,131.1689064502716
879,1000,1520,1500,1500,-19.9,29.0,27,163.0,-1000.0,-1000.0,-1000.0,-77.56223428943406,-20.502203805955574,-80.16739781142523,-3.0706476539474004,Controller Default,1500,1500,4.1,131.27890419960022
880,1000,1520,1500,1500,-15.1,29.3,26,164.0,-1000.0,-1000.0,-1000.0,-78.7537537356632,-20.12814641980482,-81.25103593410472,-2.3590602767649784,Controller Default,1500,1500,4.1,131.41390252113342
881,1000,1520,1501,1500,-10.2,28.5,28,162.0,-1000.0,-1000.0,-1000.0,-79.83058745712708,-19.790092678051373,-82.03887535854395,-5.847511595642029,Controller Default,1500,1500,4.1,131.5359070301056
882,1000,1520,1504,1500,-3.5,26.6,36,154.0,-1000.0,-1000.0,-1000.0,-80.88967540396811,-19.457609922228237,-81.23281343554042,-17.971315816923383,Controller Default,1500,1500,4.1,131.6559009552002
883,1000,1519,1506,1500,-0.5,25.4,42,148.0,-1000.0,-1000.0,-1000.0,-81.88724761150522,-19.144438992765956,-79.58933146163085,-27.158224964573098,Controller Default,1500,1500,4.1,131.76892518997192
884,1000,1519,1508,1500,0.5,29.0,46,144.0,-1000.0,-1000.0,-1000.0,-83.12278322846674,-18.75656347395725,-78.2725756452542,-33.68396750469307,Controller Default,1500,1500,4.1,131.9089105129242
885,1000,1519,1508,1500,3.9,28.4,46,144.0,-1000.0,-1000.0,-1000.0,-84.07598573863368,-18.45732166086409,-78.86784275045468,-34.4863375948373,Controller Default,1500,1500,4.1,132.01690769195557
886,1000,1519,1509,1500,5.2,26.9,47,143.0,-1000.0,-1000.0,-1000.0,-85.267488350261,-18.08326955965196,-78.98042733776899,-36.87331426753399,Controller Default,1500,1500,4.1,132.15190410614014
887,1000,1519,1509,1500,4.4,27.0,48,142.0,-1000.0,-1000.0,-1000.0,-86.25606667178624,-17.772922108651223,-78.91281154744614,-39.099283518308454,Controller Default,1500,1500,4.1,132.26390933990479
888,1000,1519,1510,1500,3.1,27.1,49,141.0,-1000.0,-1000.0,-1000.0,-87.42992662072677,-17.404408623120325,-78.89876362447036,-41.49566973740956,Controller Default,1500,1500,4.1,132.39690685272217
889,1000,1519,1510,1500,2.8,27.0,50,140.0,-1000.0,-1000.0,-1000.0,-88.34089953227738,-17.118424078573305,-78.67656608189964,-43.67096200756612,Controller Default,1500,1500,4.1,132.50011944770813
890,1000,1519,1511,1500,2.1,26.8,52,138.0,-1000.0,-1000.0,-1000.0,-89.47946784286856,-16.760989806256852,-77.71149478613394,-47.41760772996748,Controller Default,1500,1500,4.1,132.630117893219
891,1000,1519,1512,1500,0.8,27.2,53,137.0,-1000.0,-1000.0,-1000.0,-90.43265351843368,-16.461753278102314,-77.36514463736961,-49.63555720059026,Controller Default,1500,1500,4.1,132.73711371421814
892,1000,1519,1513,1500,-0.7,27.7,55,135.0,-1000.0,-1000.0,-1000.0,-91.54474941769374,-16.112629571777013,-76.1252627282249,-53.33856346232407,Controller Default,1500,1500,4.1,132.8631134033203
893,1000,1519,1513,1500,-0.4,27.7,55,135.0,-1000.0,-1000.0,-1000.0,-92.44502393980017,-15.830003605727534,-76.56200621060285,-54.17500041896799,Controller Default,1500,1500,4.1,132.96511387825012
894,1000,1519,1513,1500,1.0,28.1,54,136.0,-1000.0,-1000.0,-1000.0,-93.53065374070476,-15.489188483541412,-78.04001621909123,-53.829861764324264,Controller Default,1500,1500,4.1,133.08811497688293
895,1000,1519,1513,1500,1.2,28.6,54,136.0,-1000.0,-1000.0,-1000.0,-94.66042597185523,-15.134515591657632,-78.6063298571532,-54.86979782863828,Controller Default,1500,1500,4.1,133.21611738204956
896,1000,1519,1513,1500,-0.1,28.5,54,136.0,-1000.0,-1000.0,-1000.0,-95.71079149063843,-14.80477109466068,-79.1328398047656,-55.8366413689351,Controller Default,1500,1500,4.1,133.3351230621338
897,1000,1519,1514,1500,1.4,27.9,55,135.0,-1000.0,-1000.0,-1000.0,-96.76986891585332,-14.472291641924187,-78.66008608424715,-58.1931749656192,Controller Default,1500,1500,4.1,133.4551157951355
898,1000,1519,1515,1500,1.2,28.0,56,134.0,-1000.0,-1000.0,-1000.0,-97.89080718970902,-14.12039202158499,-78.1580285828296,-60.607905186878256,Controller Default,1500,1500,4.1,133.58211731910706
899,1000,1520,1514,1500,0.4,28.1,54,136.0,-1000.0,-1000.0,-1000.0,-98.87933079877843,-13.810061746634787,-80.72111306326818,-58.75322774526683,Controller Default,1500,1500,4.1,133.69411635398865
900,1000,1520,1514,1500,-0.1,29.2,53,137.0,-1000.0,-1000.0,-1000.0,-99.88552442676257,-13.494184267978085,-82.2546595688271,-58.25274223831776,Controller Default,1500,1500,4.1,133.80811738967896
901,1000,1520,1514,1500,-1.2,29.3,52,138.0,-1000.0,-1000.0,-1000.0,-101.0504220545696,-13.128484351648801,-83.87976895695168,-57.85956496990395,Controller Default,1500,1500,4.1,133.94009947776794
902,1000,1522,1512,1500,-0.7,25.8,45,145.0,-1000.0,-1000.0,-1000.0,-102.21534914292977,-12.762775186676926,-91.05033931766768,-48.17366231681242,Controller Default,1500,1500,4.1,134.07208490371704
903,1000,1524,1509,1500,0.7,25.1,39,151.0,-1000.0,-1000.0,-1000.0,-103.3274681897673,-12.413644213561021,-96.39049410463917,-39.236932747499175,Controller Default,1500,1500,4.1,134.19808721542358
904,1000,1525,1506,1500,0.5,23.5,32,158.0,-1000.0,-1000.0,-1000.0,-104.48376754470476,-12.05064357963554,-101.38991287159617,-27.96714606300492,Controller Default,1500,1500,4.1,134.32909512519836
905,1000,1525,1503,1500,-2.6,20.0,24,166.0,-1000.0,-1000.0,-1000.0,-105.64879774500096,-11.684902044414578,-105.33741059065278,-14.220946902647414,Controller Default,1500,1500,4.1,134.46109223365784
906,1000,1525,1499,1500,-6.9,14.9,16,174.0,-1000.0,-1000.0,-1000.0,-106.64617004164171,-11.371793873598484,-107.25062730178445,0.16193772907478277,Controller Default,1500,1500,4.1,134.57409381866455
907,1000,1525,1498,1500,-8.7,13.8,12,178.0,-1000.0,-1000.0,-1000.0,-107.74075164205365,-11.028168485297385,-108.05999641689826,7.2613524163704835,Controller Default,1500,1500,4.1,134.69810914993286
908,1000,1525,1498,1500,-8.7,16.8,12,178.0,-1000.0,-1000.0,-1000.0,-108.87918738015566,-10.670775831872625,-109.18526582697842,6.864446642605863,Controller Default,1500,1500,4.1,134.82709312438965
909,1000,1525,1497,1500,-8.2,18.2,10,180.0,-1000.0,-1000.0,-1000.0,-109.85882231947446,-10.363236004517539,-109.85882231947446,10.363236004517525,Controller Default,1500,1500,4.1,134.93808507919312
910,1000,1525,1497,1500,-7.3,17.9,11,179.0,-1000.0,-1000.0,-1000.0,-110.80328977563218,-10.066736413954523,-110.96210267330491,8.13141915348692,Controller Default,1500,1500,4.1,135.04509258270264
911,1000,1525,1498,1500,-5.6,16.6,12,178.0,-1000.0,-1000.0,-1000.0,-112.01238454614094,-9.687161551877054,-112.2822266905851,5.772084549690711,Controller Default,1500,1500,4.1,135.1820821762085
912,1000,1525,1498,1500,-3.6,15.9,11,179.0,-1000.0,-1000.0,-1000.0,-112.9921352233471,-9.379585390568913,-113.13862231031231,7.406172166148544,Controller Default,1500,1500,4.1,135.2930872440338
